Bin	Rank	Count	Hamming_distance	Match
(0.15, 0.35)	Genus	1607	2	False
(0.15, 0.35)	Kingdom	1303	2	True
(0.15, 0.35)	Kingdom	1039	1	True
(0.15, 0.35)	Kingdom	998	3	True
(0.15, 0.35)	Genus	929	1	False
(0.15, 0.35)	Kingdom	895	4	True
(0.15, 0.35)	Kingdom	846	5	True
(0.15, 0.35)	Class	735	3	False
(0.15, 0.35)	Family	730	5	False
(0.15, 0.35)	Family	717	4	False
(0.15, 0.35)	Family	658	3	False
(0.15, 0.35)	Class	646	2	False
(0.15, 0.35)	Class	597	4	False
(0.15, 0.35)	Kingdom	563	0	True
(0.15, 0.35)	Class	554	5	False
(0.15, 0.35)	Family	544	2	False
(0.15, 0.35)	Order	493	1	True
(0.15, 0.35)	Phylum	491	3	False
(0.15, 0.35)	Order	452	2	True
(0.15, 0.35)	Phylum	447	5	False
(0.15, 0.35)	Family	436	1	False
(0.15, 0.35)	Order	436	0	True
(0.15, 0.35)	Phylum	435	4	False
(0.15, 0.35)	Order	413	5	False
(0.15, 0.35)	Order	394	3	False
(0.15, 0.35)	Phylum	393	2	False
(0.15, 0.35)	Order	365	4	True
(0.15, 0.35)	Order	353	3	True
(0.15, 0.35)	Order	341	4	False
(0.15, 0.35)	Class	328	1	False
(0.15, 0.35)	Genus	319	0	False
(0.15, 0.35)	Order	318	5	True
(0.15, 0.35)	Order	283	2	False
(0.15, 0.35)	Phylum	256	1	False
(0.15, 0.35)	Phylum	246	2	True
(0.15, 0.35)	Phylum	240	3	True
(0.15, 0.35)	Phylum	195	1	True
(0.15, 0.35)	Phylum	148	4	True
(0.15, 0.35)	Order	143	1	False
(0.15, 0.35)	Family	142	0	True
(0.15, 0.35)	Phylum	141	5	True
(0.15, 0.35)	Phylum	120	0	True
(0.15, 0.35)	Family	116	2	True
(0.15, 0.35)	Family	114	1	True
(0.15, 0.35)	Family	114	0	False
(0.15, 0.35)	Family	80	3	True
(0.15, 0.35)	Class	75	0	False
(0.15, 0.35)	Phylum	54	0	False
(0.15, 0.35)	Family	43	4	True
(0.15, 0.35)	Order	27	0	False
(0.15, 0.35)	Class	27	0	True
(0.15, 0.35)	Class	26	1	True
(0.15, 0.35)	Class	23	3	True
(0.15, 0.35)	Class	21	2	True
(0.15, 0.35)	Family	19	5	True
(0.15, 0.35)	Kingdom	10	5	False
(0.15, 0.35)	Class	3	5	True
(0.15, 0.35)	Class	1	4	True
(0.15, 0.35)	Species	62825	5	False
(0.15, 0.35)	Species	39463	4	False
(0.15, 0.35)	Species	29362	3	False
(0.15, 0.35)	Species	17954	2	False
(0.15, 0.35)	Species	7865	1	False
(0.15, 0.35)	Genus	3756	5	False
(0.15, 0.35)	Genus	2861	4	False
(0.15, 0.35)	Species	2715	0	False
(0.15, 0.35)	Genus	2465	3	False
(0.15, 0.35)	Genus	1772	2	False
(0.15, 0.35)	Kingdom	1095	5	True
(0.15, 0.35)	Genus	945	1	False
(0.15, 0.35)	Phylum	660	4	True
(0.15, 0.35)	Phylum	657	5	True
(0.15, 0.35)	Phylum	651	2	True
(0.15, 0.35)	Phylum	645	3	True
(0.15, 0.35)	Kingdom	541	4	True
(0.15, 0.35)	Phylum	471	0	True
(0.15, 0.35)	Phylum	463	1	True
(0.15, 0.35)	Family	456	5	False
(0.15, 0.35)	Kingdom	452	3	True
(0.15, 0.35)	Family	419	4	False
(0.15, 0.35)	Family	404	3	True
(0.15, 0.35)	Family	400	4	True
(0.15, 0.35)	Family	395	5	True
(0.15, 0.35)	Family	392	3	False
(0.15, 0.35)	Kingdom	386	2	True
(0.15, 0.35)	Genus	359	0	False
(0.15, 0.35)	Family	347	2	False
(0.15, 0.35)	Order	321	5	False
(0.15, 0.35)	Kingdom	309	1	True
(0.15, 0.35)	Kingdom	257	0	True
(0.15, 0.35)	Family	246	2	True
(0.15, 0.35)	Class	242	5	False
(0.15, 0.35)	Phylum	226	5	False
(0.15, 0.35)	Family	212	1	False
(0.15, 0.35)	Class	209	4	False
(0.15, 0.35)	Order	200	1	True
(0.15, 0.35)	Order	197	4	False
(0.15, 0.35)	Order	191	0	True
(0.15, 0.35)	Order	187	3	False
(0.15, 0.35)	Phylum	176	4	False
(0.15, 0.35)	Order	167	2	False
(0.15, 0.35)	Family	162	1	True
(0.15, 0.35)	Class	155	3	False
(0.15, 0.35)	Order	145	2	True
(0.15, 0.35)	Family	132	0	True
(0.15, 0.35)	Class	125	2	False
(0.15, 0.35)	Family	111	0	False
(0.15, 0.35)	Order	97	3	True
(0.15, 0.35)	Phylum	97	3	False
(0.15, 0.35)	Order	86	1	False
(0.15, 0.35)	Phylum	69	2	False
(0.15, 0.35)	Order	68	4	True
(0.15, 0.35)	Class	66	1	False
(0.15, 0.35)	Order	37	5	True
(0.15, 0.35)	Phylum	36	1	False
(0.15, 0.35)	Class	10	0	False
(0.15, 0.35)	Order	7	0	False
(0.15, 0.35)	Phylum	3	0	False
(0.15, 0.35)	Class	2	3	True
(0.15, 0.35)	Species	58138	5	False
(0.15, 0.35)	Species	44460	4	False
(0.15, 0.35)	Species	36595	3	False
(0.15, 0.35)	Species	24285	2	False
(0.15, 0.35)	Species	11437	1	False
(0.15, 0.35)	Genus	4546	4	False
(0.15, 0.35)	Genus	4437	3	False
(0.15, 0.35)	Genus	4317	5	False
(0.15, 0.35)	Genus	3817	2	False
(0.15, 0.35)	Species	2819	0	False
(0.15, 0.35)	Genus	2007	1	False
(0.15, 0.35)	Family	871	3	False
(0.15, 0.35)	Family	837	5	False
(0.15, 0.35)	Family	805	4	False
(0.15, 0.35)	Kingdom	683	5	True
(0.15, 0.35)	Kingdom	605	2	True
(0.15, 0.35)	Family	600	2	False
(0.15, 0.35)	Genus	588	0	False
(0.15, 0.35)	Kingdom	582	1	True
(0.15, 0.35)	Kingdom	575	3	True
(0.15, 0.35)	Order	575	0	True
(0.15, 0.35)	Order	552	1	True
(0.15, 0.35)	Kingdom	534	0	True
(0.15, 0.35)	Kingdom	523	4	True
(0.15, 0.35)	Order	438	2	True
(0.15, 0.35)	Family	425	1	False
(0.15, 0.35)	Phylum	344	4	True
(0.15, 0.35)	Phylum	303	5	True
(0.15, 0.35)	Phylum	298	5	False
(0.15, 0.35)	Phylum	286	2	True
(0.15, 0.35)	Class	281	3	False
(0.15, 0.35)	Order	280	5	False
(0.15, 0.35)	Class	250	4	False
(0.15, 0.35)	Order	250	3	True
(0.15, 0.35)	Class	245	5	False
(0.15, 0.35)	Phylum	240	3	True
(0.15, 0.35)	Order	231	4	False
(0.15, 0.35)	Phylum	224	1	True
(0.15, 0.35)	Phylum	218	4	False
(0.15, 0.35)	Phylum	210	3	False
(0.15, 0.35)	Order	208	3	False
(0.15, 0.35)	Order	194	4	True
(0.15, 0.35)	Family	189	0	False
(0.15, 0.35)	Class	183	2	False
(0.15, 0.35)	Order	175	2	False
(0.15, 0.35)	Phylum	163	2	False
(0.15, 0.35)	Phylum	118	0	True
(0.15, 0.35)	Phylum	114	1	False
(0.15, 0.35)	Order	96	5	True
(0.15, 0.35)	Order	80	1	False
(0.15, 0.35)	Class	80	1	False
(0.15, 0.35)	Order	22	0	False
(0.15, 0.35)	Phylum	14	0	False
(0.15, 0.35)	Class	8	0	False
(0.15, 0.35)	Class	3	2	True
(0.15, 0.35)	Class	2	3	True
(0.15, 0.35)	Class	1	4	True
(0.15, 0.35)	Species	47083	5	False
(0.15, 0.35)	Species	31244	4	False
(0.15, 0.35)	Species	21251	3	False
(0.15, 0.35)	Species	11411	2	False
(0.15, 0.35)	Species	4206	1	False
(0.15, 0.35)	Genus	2092	5	False
(0.15, 0.35)	Genus	1309	4	False
(0.15, 0.35)	Genus	1003	3	False
(0.15, 0.35)	Kingdom	797	5	True
(0.15, 0.35)	Species	764	0	False
(0.15, 0.35)	Genus	672	2	False
(0.15, 0.35)	Family	588	4	True
(0.15, 0.35)	Family	584	3	True
(0.15, 0.35)	Kingdom	524	4	True
(0.15, 0.35)	Family	486	5	True
(0.15, 0.35)	Kingdom	416	3	True
(0.15, 0.35)	Family	403	2	True
(0.15, 0.35)	Phylum	366	5	False
(0.15, 0.35)	Family	345	5	False
(0.15, 0.35)	Kingdom	337	2	True
(0.15, 0.35)	Order	333	5	False
(0.15, 0.35)	Family	309	4	False
(0.15, 0.35)	Genus	306	1	False
(0.15, 0.35)	Family	263	3	False
(0.15, 0.35)	Family	262	1	True
(0.15, 0.35)	Order	255	4	False
(0.15, 0.35)	Kingdom	247	1	True
(0.15, 0.35)	Phylum	245	4	False
(0.15, 0.35)	Order	222	3	False
(0.15, 0.35)	Class	205	4	False
(0.15, 0.35)	Class	205	3	False
(0.15, 0.35)	Class	200	5	False
(0.15, 0.35)	Family	184	2	False
(0.15, 0.35)	Phylum	180	3	False
(0.15, 0.35)	Class	172	2	False
(0.15, 0.35)	Class	147	5	True
(0.15, 0.35)	Order	141	2	False
(0.15, 0.35)	Kingdom	139	0	True
(0.15, 0.35)	Class	132	4	True
(0.15, 0.35)	Family	128	0	True
(0.15, 0.35)	Phylum	116	2	False
(0.15, 0.35)	Class	110	1	False
(0.15, 0.35)	Class	106	0	True
(0.15, 0.35)	Genus	96	0	False
(0.15, 0.35)	Family	90	1	False
(0.15, 0.35)	Phylum	86	2	True
(0.15, 0.35)	Phylum	78	3	True
(0.15, 0.35)	Class	77	3	True
(0.15, 0.35)	Class	74	2	True
(0.15, 0.35)	Phylum	73	1	True
(0.15, 0.35)	Order	71	1	False
(0.15, 0.35)	Class	60	1	True
(0.15, 0.35)	Phylum	55	4	True
(0.15, 0.35)	Class	39	0	False
(0.15, 0.35)	Phylum	38	0	True
(0.15, 0.35)	Phylum	34	5	True
(0.15, 0.35)	Phylum	33	1	False
(0.15, 0.35)	Order	25	0	False
(0.15, 0.35)	Order	24	0	True
(0.15, 0.35)	Order	18	2	True
(0.15, 0.35)	Order	14	1	True
(0.15, 0.35)	Order	10	3	True
(0.15, 0.35)	Phylum	8	0	False
(0.15, 0.35)	Family	7	0	False
(0.15, 0.35)	Genus	3	2	True
(0.15, 0.35)	Genus	3	1	True
(0.15, 0.35)	Order	2	4	True
(0.15, 0.35)	Genus	2	0	True
(0.05, 0.15)	Species	101353	3	False
(0.05, 0.15)	Species	99175	1	True
(0.05, 0.15)	Species	93400	4	False
(0.05, 0.15)	Species	90284	2	False
(0.05, 0.15)	Species	87667	0	True
(0.05, 0.15)	Species	86887	5	False
(0.05, 0.15)	Species	65776	2	True
(0.05, 0.15)	Species	54598	1	False
(0.05, 0.15)	Species	30386	3	True
(0.05, 0.15)	Species	13855	0	False
(0.05, 0.15)	Order	13843	0	True
(0.05, 0.15)	Species	10855	4	True
(0.05, 0.15)	Order	10115	1	True
(0.05, 0.15)	Order	5207	2	True
(0.05, 0.15)	Genus	4632	2	False
(0.05, 0.15)	Family	4397	1	False
(0.05, 0.15)	Family	4315	2	False
(0.05, 0.15)	Genus	4099	3	False
(0.05, 0.15)	Family	3787	0	True
(0.05, 0.15)	Genus	3718	1	False
(0.05, 0.15)	Species	3187	5	True
(0.05, 0.15)	Genus	3161	4	False
(0.05, 0.15)	Family	2969	3	False
(0.05, 0.15)	Class	2847	1	True
(0.05, 0.15)	Genus	2812	5	False
(0.05, 0.15)	Class	2618	0	True
(0.05, 0.15)	Order	2250	3	True
(0.05, 0.15)	Family	1705	0	False
(0.05, 0.15)	Family	1701	4	False
(0.05, 0.15)	Class	1675	2	True
(0.05, 0.15)	Family	1334	1	True
(0.05, 0.15)	Phylum	1269	1	True
(0.05, 0.15)	Genus	1220	0	False
(0.05, 0.15)	Family	1144	5	False
(0.05, 0.15)	Phylum	946	2	True
(0.05, 0.15)	Kingdom	886	1	True
(0.05, 0.15)	Phylum	883	0	True
(0.05, 0.15)	Class	858	3	True
(0.05, 0.15)	Order	797	4	True
(0.05, 0.15)	Kingdom	727	0	True
(0.05, 0.15)	Kingdom	624	2	True
(0.05, 0.15)	Phylum	567	3	True
(0.05, 0.15)	Kingdom	509	5	True
(0.05, 0.15)	Kingdom	440	3	True
(0.05, 0.15)	Family	393	2	True
(0.05, 0.15)	Class	338	4	True
(0.05, 0.15)	Kingdom	334	4	True
(0.05, 0.15)	Order	282	4	False
(0.05, 0.15)	Order	282	3	False
(0.05, 0.15)	Order	281	2	False
(0.05, 0.15)	Class	280	2	False
(0.05, 0.15)	Phylum	274	4	True
(0.05, 0.15)	Order	273	5	False
(0.05, 0.15)	Class	269	3	False
(0.05, 0.15)	Order	258	5	True
(0.05, 0.15)	Class	238	5	False
(0.05, 0.15)	Class	218	4	False
(0.05, 0.15)	Class	187	5	True
(0.05, 0.15)	Order	176	1	False
(0.05, 0.15)	Phylum	168	5	False
(0.05, 0.15)	Class	160	1	False
(0.05, 0.15)	Phylum	143	5	True
(0.05, 0.15)	Family	101	3	True
(0.05, 0.15)	Phylum	85	3	False
(0.05, 0.15)	Phylum	85	1	False
(0.05, 0.15)	Genus	80	0	True
(0.05, 0.15)	Phylum	72	2	False
(0.05, 0.15)	Phylum	63	4	False
(0.05, 0.15)	Genus	44	1	True
(0.05, 0.15)	Class	28	0	False
(0.05, 0.15)	Family	27	4	True
(0.05, 0.15)	Order	24	0	False
(0.05, 0.15)	Genus	13	2	True
(0.05, 0.15)	Family	11	5	True
(0.05, 0.15)	Genus	6	3	True
(0.05, 0.15)	Kingdom	1	5	False
(0.15, 0.35)	Species	71312	5	False
(0.15, 0.35)	Species	41471	4	False
(0.15, 0.35)	Species	29510	3	False
(0.15, 0.35)	Species	18268	2	False
(0.15, 0.35)	Species	7151	1	False
(0.15, 0.35)	Genus	3005	5	False
(0.15, 0.35)	Genus	2279	4	False
(0.15, 0.35)	Genus	1874	3	False
(0.15, 0.35)	Genus	1353	2	False
(0.15, 0.35)	Species	1158	0	False
(0.15, 0.35)	Kingdom	790	2	True
(0.15, 0.35)	Kingdom	759	3	True
(0.15, 0.35)	Kingdom	752	5	True
(0.15, 0.35)	Family	681	5	False
(0.15, 0.35)	Genus	677	1	False
(0.15, 0.35)	Genus	671	2	True
(0.15, 0.35)	Kingdom	622	1	True
(0.15, 0.35)	Family	616	4	False
(0.15, 0.35)	Kingdom	601	4	True
(0.15, 0.35)	Genus	545	3	True
(0.15, 0.35)	Genus	534	1	True
(0.15, 0.35)	Family	525	3	True
(0.15, 0.35)	Class	512	5	False
(0.15, 0.35)	Family	506	3	False
(0.15, 0.35)	Family	487	2	True
(0.15, 0.35)	Genus	453	4	True
(0.15, 0.35)	Class	440	2	False
(0.15, 0.35)	Family	434	4	True
(0.15, 0.35)	Class	431	3	False
(0.15, 0.35)	Class	425	4	False
(0.15, 0.35)	Family	414	2	False
(0.15, 0.35)	Order	368	5	False
(0.15, 0.35)	Phylum	345	4	False
(0.15, 0.35)	Phylum	339	3	False
(0.15, 0.35)	Phylum	322	2	False
(0.15, 0.35)	Family	290	5	True
(0.15, 0.35)	Phylum	282	4	True
(0.15, 0.35)	Order	281	4	False
(0.15, 0.35)	Phylum	276	5	False
(0.15, 0.35)	Order	249	3	False
(0.15, 0.35)	Family	244	1	True
(0.15, 0.35)	Family	229	1	False
(0.15, 0.35)	Class	227	1	False
(0.15, 0.35)	Phylum	215	1	False
(0.15, 0.35)	Phylum	207	5	True
(0.15, 0.35)	Order	204	0	True
(0.15, 0.35)	Genus	203	5	True
(0.15, 0.35)	Kingdom	202	0	True
(0.15, 0.35)	Phylum	186	3	True
(0.15, 0.35)	Order	182	2	False
(0.15, 0.35)	Phylum	180	2	True
(0.15, 0.35)	Genus	164	0	True
(0.15, 0.35)	Genus	158	0	False
(0.15, 0.35)	Order	152	1	True
(0.15, 0.35)	Order	126	3	True
(0.15, 0.35)	Order	117	2	True
(0.15, 0.35)	Phylum	116	0	True
(0.15, 0.35)	Family	110	0	True
(0.15, 0.35)	Phylum	104	1	True
(0.15, 0.35)	Order	82	1	False
(0.15, 0.35)	Order	55	4	True
(0.15, 0.35)	Class	55	0	False
(0.15, 0.35)	Phylum	49	0	False
(0.15, 0.35)	Family	42	0	False
(0.15, 0.35)	Order	28	5	True
(0.15, 0.35)	Order	20	0	False
(0.15, 0.35)	Kingdom	5	5	False
(0.15, 0.35)	Class	4	3	True
(0.15, 0.35)	Class	3	1	True
(0.15, 0.35)	Class	1	5	True
(0.15, 0.35)	Species	71038	5	False
(0.15, 0.35)	Species	52228	4	False
(0.15, 0.35)	Species	42009	3	False
(0.15, 0.35)	Species	26471	2	False
(0.15, 0.35)	Species	9798	1	False
(0.15, 0.35)	Genus	2299	5	False
(0.15, 0.35)	Genus	1671	4	False
(0.15, 0.35)	Genus	1637	3	False
(0.15, 0.35)	Species	1402	0	False
(0.15, 0.35)	Genus	1241	2	False
(0.15, 0.35)	Family	1119	3	False
(0.15, 0.35)	Phylum	1086	2	True
(0.15, 0.35)	Family	1039	2	False
(0.15, 0.35)	Family	1003	4	False
(0.15, 0.35)	Phylum	800	1	True
(0.15, 0.35)	Family	776	5	False
(0.15, 0.35)	Phylum	774	3	True
(0.15, 0.35)	Family	678	1	False
(0.15, 0.35)	Class	668	2	False
(0.15, 0.35)	Class	635	3	False
(0.15, 0.35)	Genus	568	1	False
(0.15, 0.35)	Kingdom	565	3	True
(0.15, 0.35)	Kingdom	557	2	True
(0.15, 0.35)	Class	547	4	False
(0.15, 0.35)	Class	544	2	True
(0.15, 0.35)	Kingdom	543	5	True
(0.15, 0.35)	Class	508	1	True
(0.15, 0.35)	Class	492	5	False
(0.15, 0.35)	Class	488	3	True
(0.15, 0.35)	Order	481	3	False
(0.15, 0.35)	Order	480	2	False
(0.15, 0.35)	Kingdom	470	1	True
(0.15, 0.35)	Kingdom	468	4	True
(0.15, 0.35)	Phylum	451	4	True
(0.15, 0.35)	Order	426	4	False
(0.15, 0.35)	Order	411	5	False
(0.15, 0.35)	Class	394	1	False
(0.15, 0.35)	Class	363	4	True
(0.15, 0.35)	Order	312	1	False
(0.15, 0.35)	Phylum	289	0	True
(0.15, 0.35)	Phylum	285	5	True
(0.15, 0.35)	Class	213	0	True
(0.15, 0.35)	Phylum	210	5	False
(0.15, 0.35)	Class	202	5	True
(0.15, 0.35)	Phylum	167	4	False
(0.15, 0.35)	Kingdom	161	0	True
(0.15, 0.35)	Genus	127	0	False
(0.15, 0.35)	Family	127	0	False
(0.15, 0.35)	Class	101	0	False
(0.15, 0.35)	Phylum	89	3	False
(0.15, 0.35)	Order	60	0	False
(0.15, 0.35)	Phylum	58	2	False
(0.15, 0.35)	Phylum	24	1	False
(0.15, 0.35)	Order	17	0	True
(0.15, 0.35)	Order	13	2	True
(0.15, 0.35)	Order	13	1	True
(0.15, 0.35)	Order	11	3	True
(0.15, 0.35)	Order	6	5	True
(0.15, 0.35)	Order	6	4	True
(0.15, 0.35)	Phylum	4	0	False
(0.15, 0.35)	Species	94034	5	False
(0.15, 0.35)	Species	47079	4	False
(0.15, 0.35)	Species	31008	3	False
(0.15, 0.35)	Species	17847	2	False
(0.15, 0.35)	Species	6620	1	False
(0.15, 0.35)	Genus	4056	5	False
(0.15, 0.35)	Kingdom	2426	5	True
(0.15, 0.35)	Genus	2196	4	False
(0.15, 0.35)	Species	2184	0	False
(0.15, 0.35)	Genus	1534	3	False
(0.15, 0.35)	Kingdom	1277	4	True
(0.15, 0.35)	Genus	1131	2	False
(0.15, 0.35)	Class	1083	3	True
(0.15, 0.35)	Class	1028	4	True
(0.15, 0.35)	Kingdom	939	3	True
(0.15, 0.35)	Phylum	921	5	False
(0.15, 0.35)	Class	831	5	True
(0.15, 0.35)	Class	766	2	True
(0.15, 0.35)	Family	674	5	False
(0.15, 0.35)	Phylum	652	4	False
(0.15, 0.35)	Genus	645	1	False
(0.15, 0.35)	Kingdom	630	2	True
(0.15, 0.35)	Phylum	507	3	False
(0.15, 0.35)	Class	499	5	False
(0.15, 0.35)	Class	497	1	True
(0.15, 0.35)	Kingdom	473	1	True
(0.15, 0.35)	Order	430	5	False
(0.15, 0.35)	Family	430	3	False
(0.15, 0.35)	Family	424	4	False
(0.15, 0.35)	Phylum	386	2	False
(0.15, 0.35)	Family	319	2	False
(0.15, 0.35)	Class	303	4	False
(0.15, 0.35)	Kingdom	284	0	True
(0.15, 0.35)	Family	265	1	False
(0.15, 0.35)	Order	241	4	False
(0.15, 0.35)	Class	238	3	False
(0.15, 0.35)	Phylum	237	1	False
(0.15, 0.35)	Order	202	3	False
(0.15, 0.35)	Class	197	0	True
(0.15, 0.35)	Genus	170	0	False
(0.15, 0.35)	Class	151	2	False
(0.15, 0.35)	Order	149	2	False
(0.15, 0.35)	Class	94	1	False
(0.15, 0.35)	Phylum	73	0	False
(0.15, 0.35)	Order	72	1	False
(0.15, 0.35)	Family	67	0	False
(0.15, 0.35)	Order	35	0	False
(0.15, 0.35)	Class	20	0	False
(0.15, 0.35)	Order	14	0	True
(0.15, 0.35)	Order	5	2	True
(0.15, 0.35)	Kingdom	2	5	False
(0.0, 0.05)	Species	1022880	0	True
(0.0, 0.05)	Species	78217	5	False
(0.0, 0.05)	Species	41896	1	True
(0.0, 0.05)	Species	33737	4	False
(0.0, 0.05)	Species	19787	3	False
(0.0, 0.05)	Species	11410	2	False
(0.0, 0.05)	Species	4526	1	False
(0.0, 0.05)	Species	4043	2	True
(0.0, 0.05)	Species	2836	3	True
(0.0, 0.05)	Genus	2233	5	False
(0.0, 0.05)	Species	2210	4	True
(0.0, 0.05)	Species	1767	5	True
(0.0, 0.05)	Genus	1316	4	False
(0.0, 0.05)	Family	1130	0	False
(0.0, 0.05)	Genus	1062	3	False
(0.0, 0.05)	Kingdom	861	2	True
(0.0, 0.05)	Genus	842	2	False
(0.0, 0.05)	Kingdom	831	1	True
(0.0, 0.05)	Class	772	2	False
(0.0, 0.05)	Family	739	5	False
(0.0, 0.05)	Class	666	3	False
(0.0, 0.05)	Kingdom	659	3	True
(0.0, 0.05)	Class	617	4	False
(0.0, 0.05)	Class	611	5	False
(0.0, 0.05)	Class	571	1	False
(0.0, 0.05)	Kingdom	526	5	True
(0.0, 0.05)	Family	495	4	False
(0.0, 0.05)	Kingdom	475	4	True
(0.0, 0.05)	Family	470	3	False
(0.0, 0.05)	Family	468	2	False
(0.0, 0.05)	Genus	440	1	False
(0.0, 0.05)	Phylum	411	2	False
(0.0, 0.05)	Phylum	370	5	False
(0.0, 0.05)	Order	368	5	False
(0.0, 0.05)	Phylum	354	3	False
(0.0, 0.05)	Phylum	349	4	False
(0.0, 0.05)	Phylum	339	1	False
(0.0, 0.05)	Kingdom	334	0	True
(0.0, 0.05)	Family	308	1	False
(0.0, 0.05)	Order	289	4	False
(0.0, 0.05)	Order	276	3	False
(0.0, 0.05)	Order	232	2	False
(0.0, 0.05)	Class	197	0	False
(0.0, 0.05)	Genus	188	0	True
(0.0, 0.05)	Order	149	1	False
(0.0, 0.05)	Family	141	0	True
(0.0, 0.05)	Phylum	92	0	False
(0.0, 0.05)	Order	59	0	False
(0.0, 0.05)	Phylum	28	5	True
(0.0, 0.05)	Phylum	26	3	True
(0.0, 0.05)	Phylum	26	2	True
(0.0, 0.05)	Phylum	23	4	True
(0.0, 0.05)	Phylum	21	1	True
(0.0, 0.05)	Order	20	0	True
(0.0, 0.05)	Genus	19	0	False
(0.0, 0.05)	Class	15	0	True
(0.0, 0.05)	Phylum	15	0	True
(0.0, 0.05)	Species	11	0	False
(0.0, 0.05)	Genus	10	1	True
(0.0, 0.05)	Class	7	2	True
(0.0, 0.05)	Order	7	1	True
(0.0, 0.05)	Class	6	1	True
(0.0, 0.05)	Genus	5	3	True
(0.0, 0.05)	Family	5	2	True
(0.0, 0.05)	Order	4	2	True
(0.0, 0.05)	Order	3	3	True
(0.0, 0.05)	Family	3	1	True
(0.0, 0.05)	Order	1	5	True
(0.0, 0.05)	Class	1	5	True
(0.0, 0.05)	Kingdom	1	5	False
(0.0, 0.05)	Family	1	3	True
(0.05, 0.15)	Species	152050	1	False
(0.05, 0.15)	Species	127797	0	False
(0.05, 0.15)	Species	108596	2	False
(0.05, 0.15)	Species	77572	5	False
(0.05, 0.15)	Species	72538	3	False
(0.05, 0.15)	Species	60506	4	False
(0.05, 0.15)	Genus	11661	0	True
(0.05, 0.15)	Genus	3806	5	False
(0.05, 0.15)	Genus	3697	1	True
(0.05, 0.15)	Genus	2923	4	False
(0.05, 0.15)	Genus	2654	3	False
(0.05, 0.15)	Kingdom	2277	0	True
(0.05, 0.15)	Genus	2084	2	False
(0.05, 0.15)	Kingdom	2057	1	True
(0.05, 0.15)	Genus	1658	1	False
(0.05, 0.15)	Kingdom	1473	5	True
(0.05, 0.15)	Class	1131	0	True
(0.05, 0.15)	Family	1130	1	False
(0.05, 0.15)	Order	1127	0	True
(0.05, 0.15)	Family	1046	2	False
(0.05, 0.15)	Kingdom	1032	2	True
(0.05, 0.15)	Genus	961	2	True
(0.05, 0.15)	Kingdom	901	3	True
(0.05, 0.15)	Family	900	3	False
(0.05, 0.15)	Kingdom	841	4	True
(0.05, 0.15)	Phylum	797	0	True
(0.05, 0.15)	Order	796	1	False
(0.05, 0.15)	Family	793	4	False
(0.05, 0.15)	Family	734	5	False
(0.05, 0.15)	Phylum	696	1	True
(0.05, 0.15)	Order	679	2	False
(0.05, 0.15)	Order	519	0	False
(0.05, 0.15)	Class	495	1	True
(0.05, 0.15)	Order	487	1	True
(0.05, 0.15)	Phylum	467	5	False
(0.05, 0.15)	Order	459	5	False
(0.05, 0.15)	Order	438	3	False
(0.05, 0.15)	Phylum	433	2	True
(0.05, 0.15)	Genus	382	0	False
(0.05, 0.15)	Order	374	4	False
(0.05, 0.15)	Family	346	0	False
(0.05, 0.15)	Class	297	3	False
(0.05, 0.15)	Class	271	5	False
(0.05, 0.15)	Class	264	4	False
(0.05, 0.15)	Class	260	1	False
(0.05, 0.15)	Class	242	2	True
(0.05, 0.15)	Genus	232	3	True
(0.05, 0.15)	Phylum	228	1	False
(0.05, 0.15)	Phylum	222	4	False
(0.05, 0.15)	Phylum	207	3	True
(0.05, 0.15)	Phylum	179	3	False
(0.05, 0.15)	Class	179	2	False
(0.05, 0.15)	Order	178	2	True
(0.05, 0.15)	Phylum	142	2	False
(0.05, 0.15)	Class	107	3	True
(0.05, 0.15)	Phylum	103	5	True
(0.05, 0.15)	Phylum	101	4	True
(0.05, 0.15)	Genus	69	4	True
(0.05, 0.15)	Family	54	0	True
(0.05, 0.15)	Phylum	52	0	False
(0.05, 0.15)	Order	33	3	True
(0.05, 0.15)	Order	32	4	True
(0.05, 0.15)	Class	30	4	True
(0.05, 0.15)	Class	27	0	False
(0.05, 0.15)	Genus	15	5	True
(0.05, 0.15)	Order	13	5	True
(0.05, 0.15)	Class	10	5	True
(0.05, 0.15)	Family	10	1	True
(0.05, 0.15)	Kingdom	7	2	False
(0.05, 0.15)	Family	3	2	True
(0.05, 0.15)	Family	1	3	True
(0.05, 0.15)	Species	281107	0	False
(0.05, 0.15)	Species	191902	1	False
(0.05, 0.15)	Species	101264	2	False
(0.05, 0.15)	Species	69752	5	False
(0.05, 0.15)	Species	60094	3	False
(0.05, 0.15)	Species	51577	4	False
(0.05, 0.15)	Phylum	5175	0	True
(0.05, 0.15)	Kingdom	3811	0	True
(0.05, 0.15)	Genus	3096	5	False
(0.05, 0.15)	Order	2923	0	False
(0.05, 0.15)	Genus	2540	4	False
(0.05, 0.15)	Genus	2162	3	False
(0.05, 0.15)	Genus	2129	0	False
(0.05, 0.15)	Genus	1709	2	False
(0.05, 0.15)	Kingdom	1519	1	True
(0.05, 0.15)	Genus	1354	1	False
(0.05, 0.15)	Family	1324	0	False
(0.05, 0.15)	Kingdom	1256	5	True
(0.05, 0.15)	Kingdom	1131	2	True
(0.05, 0.15)	Kingdom	1039	4	True
(0.05, 0.15)	Kingdom	981	3	True
